NH3,time,station,longitude,latitude
1.3488,2013-05,CO10,-106.986,38.9561
1.728,2013-06,CO10,-106.986,38.9561
1.8323999999999998,2013-07,CO10,-106.986,38.9561
2.088,2013-08,CO10,-106.986,38.9561
1.8888,2013-09,CO10,-106.986,38.9561
1.2528000000000001,2013-10,CO10,-106.986,38.9561
0.7680000000000001,2013-11,CO10,-106.986,38.9561
1.0824,2013-12,CO10,-106.986,38.9561
1.0068,2014-01,CO10,-106.986,38.9561
1.2888,2014-02,CO10,-106.986,38.9561
1.4904000000000002,2014-03,CO10,-106.986,38.9561
1.0728,2014-04,CO10,-106.986,38.9561
1.1592,2014-05,CO10,-106.986,38.9561
1.8864,2014-06,CO10,-106.986,38.9561
2.088,2014-07,CO10,-106.986,38.9561
1.3032,2014-08,CO10,-106.986,38.9561
1.188,2014-09,CO10,-106.986,38.9561
1.0512,2014-10,CO10,-106.986,38.9561
0.9576,2014-11,CO10,-106.986,38.9561
0.792,2014-12,CO10,-106.986,38.9561
0.9864,2015-01,CO10,-106.986,38.9561
0.612,2015-02,CO10,-106.986,38.9561
1.0008000000000001,2015-03,CO10,-106.986,38.9561
0.9072,2015-04,CO10,-106.986,38.9561
0.8150400000000001,2015-05,CO10,-106.986,38.9561
0.9719999999999999,2015-06,CO10,-106.986,38.9561
0.9744,2015-07,CO10,-106.986,38.9561
1.1904,2015-08,CO10,-106.986,38.9561
1.2024000000000001,2015-09,CO10,-106.986,38.9561
0.6396000000000001,2015-10,CO10,-106.986,38.9561
0.3216,2015-11,CO10,-106.986,38.9561
0.3168,2015-12,CO10,-106.986,38.9561
0.288,2016-01,CO10,-106.986,38.9561
0.3216,2016-02,CO10,-106.986,38.9561
0.6023999999999999,2016-03,CO10,-106.986,38.9561
0.5808,2016-04,CO10,-106.986,38.9561
0.9155999999999999,2016-05,CO10,-106.986,38.9561
1.332,2016-06,CO10,-106.986,38.9561
1.08,2016-07,CO10,-106.986,38.9561
1.7208,2016-08,CO10,-106.986,38.9561
0.84096,2016-09,CO10,-106.986,38.9561
0.5664,2016-10,CO10,-106.986,38.9561
0.4895999999999999,2016-11,CO10,-106.986,38.9561
0.4751999999999999,2016-12,CO10,-106.986,38.9561
0.4752,2017-01,CO10,-106.986,38.9561
0.65088,2017-02,CO10,-106.986,38.9561
0.5808000000000001,2017-03,CO10,-106.986,38.9561
0.7799999999999999,2017-04,CO10,-106.986,38.9561
1.0944,2017-05,CO10,-106.986,38.9561
1.7568,2017-06,CO10,-106.986,38.9561
1.9008,2017-07,CO10,-106.986,38.9561
1.2556800000000001,2017-08,CO10,-106.986,38.9561
1.0128,2017-09,CO10,-106.986,38.9561
0.7272,2017-10,CO10,-106.986,38.9561
0.4752,2017-11,CO10,-106.986,38.9561
0.5112,2017-12,CO10,-106.986,38.9561
0.4704,2018-01,CO10,-106.986,38.9561
0.5356799999999999,2018-02,CO10,-106.986,38.9561
0.6144,2018-03,CO10,-106.986,38.9561
0.8135999999999999,2018-04,CO10,-106.986,38.9561
0.7538400000000001,2018-05,CO10,-106.986,38.9561
1.368,2018-06,CO10,-106.986,38.9561
2.1902399999999997,2018-07,CO10,-106.986,38.9561
2.3486399999999996,2018-08,CO10,-106.986,38.9561
1.0343999999999998,2018-09,CO10,-106.986,38.9561
0.45599999999999996,2018-10,CO10,-106.986,38.9561
0.21311999999999998,2018-11,CO10,-106.986,38.9561
0.252,2018-12,CO10,-106.986,38.9561
5.7852,2008-01,TX43,-101.665,34.88
6.2387999999999995,2008-02,TX43,-101.665,34.88
6.0443999999999996,2008-03,TX43,-101.665,34.88
5.751599999999999,2008-04,TX43,-101.665,34.88
5.777999999999999,2008-09,TX43,-101.665,34.88
7.901999999999999,2008-10,TX43,-101.665,34.88
7.551,2008-11,TX43,-101.665,34.88
6.244199999999999,2008-12,TX43,-101.665,34.88
5.216399999999999,2009-01,TX43,-101.665,34.88
6.426,2009-02,TX43,-101.665,34.88
6.66,2009-03,TX43,-101.665,34.88
2.8152,2009-04,TX43,-101.665,34.88
5.6304,2009-05,TX43,-101.665,34.88
8.2854,2009-06,TX43,-101.665,34.88
8.3916,2009-07,TX43,-101.665,34.88
7.776,2009-08,TX43,-101.665,34.88
5.52,2009-09,TX43,-101.665,34.88
5.4936,2009-10,TX43,-101.665,34.88
7.417799999999999,2009-11,TX43,-101.665,34.88
6.5754,2009-12,TX43,-101.665,34.88
8.586257142857145,2010-01,TX43,-101.665,34.88
5.796,2010-02,TX43,-101.665,34.88
7.949999999999999,2010-03,TX43,-101.665,34.88
6.2784,2010-04,TX43,-101.665,34.88
6.1254,2010-05,TX43,-101.665,34.88
6.652800000000001,2010-06,TX43,-101.665,34.88
7.6572000000000005,2010-07,TX43,-101.665,34.88
8.5836,2010-08,TX43,-101.665,34.88
6.456600000000001,2010-09,TX43,-101.665,34.88
8.0172,2010-10,TX43,-101.665,34.88
7.007400000000001,2010-11,TX43,-101.665,34.88
5.7456000000000005,2010-12,TX43,-101.665,34.88
4.5156,2011-01,TX43,-101.665,34.88
4.8888,2011-02,TX43,-101.665,34.88
4.9716,2011-03,TX43,-101.665,34.88
5.518799999999999,2011-04,TX43,-101.665,34.88
6.0816,2011-05,TX43,-101.665,34.88
7.5131999999999985,2011-06,TX43,-101.665,34.88
6.9864,2011-07,TX43,-101.665,34.88
5.846400000000001,2011-08,TX43,-101.665,34.88
5.071200000000001,2011-09,TX43,-101.665,34.88
2.088,2011-10,TX43,-101.665,34.88
3.898799999999999,2011-11,TX43,-101.665,34.88
5.3064,2011-12,TX43,-101.665,34.88
5.798400000000001,2012-01,TX43,-101.665,34.88
5.3172,2012-02,TX43,-101.665,34.88
7.066800000000001,2012-03,TX43,-101.665,34.88
7.021200000000001,2012-04,TX43,-101.665,34.88
7.1652,2012-05,TX43,-101.665,34.88
5.9508,2012-06,TX43,-101.665,34.88
8.0808,2012-07,TX43,-101.665,34.88
6.39,2012-08,TX43,-101.665,34.88
6.933599999999999,2012-09,TX43,-101.665,34.88
6.371999999999998,2012-10,TX43,-101.665,34.88
7.9056,2012-11,TX43,-101.665,34.88
8.28,2012-12,TX43,-101.665,34.88
10.26432,2013-01,TX43,-101.665,34.88
6.4128,2013-02,TX43,-101.665,34.88
9.9216,2013-03,TX43,-101.665,34.88
8.927999999999999,2013-04,TX43,-101.665,34.88
13.017599999999998,2013-05,TX43,-101.665,34.88
13.017599999999998,2013-06,TX43,-101.665,34.88
9.7164,2013-07,TX43,-101.665,34.88
8.707199999999998,2013-08,TX43,-101.665,34.88
12.4848,2013-09,TX43,-101.665,34.88
8.8536,2013-10,TX43,-101.665,34.88
13.221599999999999,2013-11,TX43,-101.665,34.88
14.0616,2013-12,TX43,-101.665,34.88
7.62582857142857,2014-01,TX43,-101.665,34.88
10.9008,2014-02,TX43,-101.665,34.88
8.685599999999999,2014-03,TX43,-101.665,34.88
6.8904,2014-04,TX43,-101.665,34.88
5.450399999999999,2014-05,TX43,-101.665,34.88
9.0696,2014-06,TX43,-101.665,34.88
12.168,2014-07,TX43,-101.665,34.88
13.5504,2014-08,TX43,-101.665,34.88
12.384000000000002,2014-09,TX43,-101.665,34.88
13.687199999999999,2014-10,TX43,-101.665,34.88
11.772,2014-11,TX43,-101.665,34.88
12.0768,2014-12,TX43,-101.665,34.88
14.1984,2015-01,TX43,-101.665,34.88
10.908,2015-02,TX43,-101.665,34.88
14.6448,2015-03,TX43,-101.665,34.88
10.8936,2015-04,TX43,-101.665,34.88
8.927999999999999,2015-05,TX43,-101.665,34.88
9.3312,2015-06,TX43,-101.665,34.88
14.313600000000001,2015-07,TX43,-101.665,34.88
10.0992,2015-08,TX43,-101.665,34.88
9.396,2015-09,TX43,-101.665,34.88
9.5616,2015-10,TX43,-101.665,34.88
5.3628,2015-11,TX43,-101.665,34.88
10.2984,2015-12,TX43,-101.665,34.88
8.5128,2016-01,TX43,-101.665,34.88
8.786879999999998,2016-02,TX43,-101.665,34.88
5.8932,2016-03,TX43,-101.665,34.88
8.143199999999998,2016-04,TX43,-101.665,34.88
6.3576,2016-05,TX43,-101.665,34.88
11.548799999999998,2016-06,TX43,-101.665,34.88
11.24784,2016-07,TX43,-101.665,34.88
6.5184,2016-08,TX43,-101.665,34.88
11.0736,2016-09,TX43,-101.665,34.88
13.7808,2016-10,TX43,-101.665,34.88
9.824399999999999,2016-11,TX43,-101.665,34.88
10.612799999999998,2016-12,TX43,-101.665,34.88
8.36208,2017-01,TX43,-101.665,34.88
7.02,2017-02,TX43,-101.665,34.88
10.8648,2017-03,TX43,-101.665,34.88
8.6328,2017-04,TX43,-101.665,34.88
7.3187999999999995,2017-05,TX43,-101.665,34.88
12.477599999999999,2017-06,TX43,-101.665,34.88
9.827519999999998,2017-07,TX43,-101.665,34.88
8.328,2017-08,TX43,-101.665,34.88
10.677599999999998,2017-09,TX43,-101.665,34.88
12.6792,2017-10,TX43,-101.665,34.88
18.3384,2017-11,TX43,-101.665,34.88
12.598559999999997,2017-12,TX43,-101.665,34.88
8.1456,2018-01,TX43,-101.665,34.88
12.168,2018-02,TX43,-101.665,34.88
10.2096,2018-03,TX43,-101.665,34.88
6.213599999999999,2018-04,TX43,-101.665,34.88
12.168,2018-05,TX43,-101.665,34.88
10.08,2018-06,TX43,-101.665,34.88
6.767999999999999,2018-07,TX43,-101.665,34.88
13.327199999999998,2018-08,TX43,-101.665,34.88
7.669440000000001,2018-09,TX43,-101.665,34.88
10.98,2018-10,TX43,-101.665,34.88
8.892000000000001,2018-11,TX43,-101.665,34.88
14.587200000000001,2018-12,TX43,-101.665,34.88
1.4976,2008-01,WI07,-88.621,43.466
1.3176,2008-02,WI07,-88.621,43.466
3.7967999999999997,2008-03,WI07,-88.621,43.466
7.302600000000001,2008-04,WI07,-88.621,43.466
4.602,2008-09,WI07,-88.621,43.466
3.3282000000000003,2008-10,WI07,-88.621,43.466
2.8882285714285714,2008-11,WI07,-88.621,43.466
1.6992000000000003,2008-12,WI07,-88.621,43.466
1.2815999999999999,2009-01,WI07,-88.621,43.466
2.9952,2009-02,WI07,-88.621,43.466
3.4728000000000003,2009-03,WI07,-88.621,43.466
5.210999999999999,2009-04,WI07,-88.621,43.466
6.379199999999999,2009-05,WI07,-88.621,43.466
7.1046000000000005,2009-06,WI07,-88.621,43.466
5.859000000000001,2009-07,WI07,-88.621,43.466
5.176799999999999,2009-08,WI07,-88.621,43.466
4.0356,2009-09,WI07,-88.621,43.466
3.1967999999999996,2009-10,WI07,-88.621,43.466
4.1022,2009-11,WI07,-88.621,43.466
1.7676,2009-12,WI07,-88.621,43.466
1.8702,2010-01,WI07,-88.621,43.466
1.6164,2010-02,WI07,-88.621,43.466
4.3008,2010-03,WI07,-88.621,43.466
5.488199999999999,2010-04,WI07,-88.621,43.466
5.1642,2010-05,WI07,-88.621,43.466
5.697,2010-06,WI07,-88.621,43.466
5.1426,2010-07,WI07,-88.621,43.466
5.0496,2010-08,WI07,-88.621,43.466
4.8888,2010-09,WI07,-88.621,43.466
