NH3,time,station,longitude,latitude
8.314640923094558,2008-01,Hongwen,118.15,24.466666666666665
7.7489142343837845,2008-01,Serpong,106.66666666666667,-6.35
0.13338466370465005,2008-01,Happo,137.78333333333333,36.68333333333333
0.7021515450332734,2008-01,Ijira,136.68333333333334,35.56666666666667
0.3553287151666471,2008-01,Oki,133.18333333333334,36.28333333333333
0.6653281226277761,2008-01,Yusuhara,132.93333333333334,33.36666666666667
0.5779711661789013,2008-01,Hedo,128.23333333333332,26.85
0.4099445128651291,2008-01,Ogasawara,142.21666666666667,27.083333333333332
3.9476796948134005,2008-01,Tokyo,139.75,35.68333333333333
0.8217609367500001,2008-01,Tanah Rata,101.36666666666666,4.483333333333333
6.2327526495,2008-01,Petaling Jaya,101.63333333333334,3.1
0.5169999999999999,2008-01,Terelj,107.45,47.983333333333334
7.361480732423432,2008-01,Metro Manila,121.06666666666666,14.633333333333333
30.81047381315519,2008-01,Mt. Sto. Tomas,120.6,16.416666666666668
2.2852746728764695,2008-01,Kanghwa,126.26666666666667,37.7
5.502184408959858,2008-01,Imsil,127.16666666666667,35.6
0.7035214108098743,2008-01,Mondy,100.91666666666667,51.61666666666667
0.7190499098069594,2008-01,Irkutsk,104.25,52.233333333333334
2.0318134579849145,2008-01,Primorskaya,132.23333333333332,43.61666666666667
20.417086502480004,2008-01,Bangkok,100.53333333333333,13.783333333333333
5.405561135516664,2008-01,Mae Hia,98.91666666666667,18.75
4.585571493985464,2008-01,Hoa Binh,105.33333333333333,20.833333333333332
6.6574367833092865,2008-02,Hongwen,118.15,24.466666666666665
2.0820153105766344,2008-02,Serpong,106.66666666666667,-6.35
0.12577590410760617,2008-02,Happo,137.78333333333333,36.68333333333333
0.32214105002072696,2008-02,Ijira,136.68333333333334,35.56666666666667
0.6391459189111199,2008-02,Oki,133.18333333333334,36.28333333333333
0.22400947211603106,2008-02,Yusuhara,132.93333333333334,33.36666666666667
0.7495156836257763,2008-02,Hedo,128.23333333333332,26.85
0.32564135421737445,2008-02,Ogasawara,142.21666666666667,27.083333333333332
3.3240386410398655,2008-02,Tokyo,139.75,35.68333333333333
1.2687138828,2008-02,Tanah Rata,101.36666666666666,4.483333333333333
7.8326201616,2008-02,Petaling Jaya,101.63333333333334,3.1
0.6979499999999998,2008-02,Terelj,107.45,47.983333333333334
8.350196117936786,2008-02,Metro Manila,121.06666666666666,14.633333333333333
3.6110583283471995,2008-02,Mt. Sto. Tomas,120.6,16.416666666666668
1.9594017520514524,2008-02,Kanghwa,126.26666666666667,37.7
2.8400914836992674,2008-02,Imsil,127.16666666666667,35.6
0.3626819858876985,2008-02,Mondy,100.91666666666667,51.61666666666667
1.2423459768984226,2008-02,Irkutsk,104.25,52.233333333333334
1.3911611478260801,2008-02,Primorskaya,132.23333333333332,43.61666666666667
2.5640337221246488,2008-02,Bangkok,100.53333333333333,13.783333333333333
5.16015464744899,2008-02,Mae Hia,98.91666666666667,18.75
4.6627726716422755,2008-02,Hoa Binh,105.33333333333333,20.833333333333332
5.796309942099359,2008-03,Hongwen,118.15,24.466666666666665
10.366078772020835,2008-03,Serpong,106.66666666666667,-6.35
0.18861996028403372,2008-03,Rishiri,141.23333333333332,45.11666666666667
0.2792195221052946,2008-03,Happo,137.78333333333333,36.68333333333333
0.7164636128071159,2008-03,Ijira,136.68333333333334,35.56666666666667
1.2852379384211328,2008-03,Oki,133.18333333333334,36.28333333333333
0.45295187192200304,2008-03,Yusuhara,132.93333333333334,33.36666666666667
0.923449599450068,2008-03,Hedo,128.23333333333332,26.85
0.487251809376426,2008-03,Ogasawara,142.21666666666667,27.083333333333332
4.161060748047213,2008-03,Tokyo,139.75,35.68333333333333
2.12430815025,2008-03,Tanah Rata,101.36666666666666,4.483333333333333
6.703513791000001,2008-03,Petaling Jaya,101.63333333333334,3.1
0.75435,2008-03,Terelj,107.45,47.983333333333334
9.172096686299403,2008-03,Metro Manila,121.06666666666666,14.633333333333333
9.481533437467396,2008-03,Mt. Sto. Tomas,120.6,16.416666666666668
1.666818957850262,2008-03,Kanghwa,126.26666666666667,37.7
3.006306165446884,2008-03,Imsil,127.16666666666667,35.6
0.5019519056446119,2008-03,Mondy,100.91666666666667,51.61666666666667
1.742973503488032,2008-03,Irkutsk,104.25,52.233333333333334
1.8738410050346936,2008-03,Primorskaya,132.23333333333332,43.61666666666667
13.656307274198594,2008-03,Bangkok,100.53333333333333,13.783333333333333
3.4766569766548714,2008-03,Kanchanaburi(Vajiralongkorn Dam),98.6,14.783333333333333
8.035202792970338,2008-03,Mae Hia,98.91666666666667,18.75
4.5921118135962224,2008-03,Hoa Binh,105.33333333333333,20.833333333333332
9.980952504979522,2008-04,Hongwen,118.15,24.466666666666665
6.317525414007571,2008-04,Serpong,106.66666666666667,-6.35
0.742900411848852,2008-04,Rishiri,141.23333333333332,45.11666666666667
0.45588909101729524,2008-04,Ochiishi,145.48333333333332,43.15
0.4599427426707677,2008-04,Happo,137.78333333333333,36.68333333333333
1.074389818267763,2008-04,Ijira,136.68333333333334,35.56666666666667
1.3348061948688072,2008-04,Oki,133.18333333333334,36.28333333333333
0.6476991334723532,2008-04,Yusuhara,132.93333333333334,33.36666666666667
1.4577573250985574,2008-04,Hedo,128.23333333333332,26.85
0.5812456436127326,2008-04,Ogasawara,142.21666666666667,27.083333333333332
4.090462339217799,2008-04,Tokyo,139.75,35.68333333333333
1.28699924925,2008-04,Tanah Rata,101.36666666666666,4.483333333333333
6.203217520499999,2008-04,Petaling Jaya,101.63333333333334,3.1
