NH3,time,station,longitude,latitude
5.616960000000001,2008-04,AT01L,16.7666,47.7666
6.473961290322581,2008-05,AT01L,16.7666,47.7666
6.114719999999998,2008-06,AT01L,16.7666,47.7666
5.80176,2008-07,AT01L,16.7666,47.7666
5.926463999999998,2008-08,AT01L,16.7666,47.7666
4.496159999999999,2008-09,AT01L,16.7666,47.7666
4.943380645161291,2008-10,AT01L,16.7666,47.7666
4.674240000000001,2008-11,AT01L,16.7666,47.7666
2.7144,2008-12,AT01L,16.7666,47.7666
2.9674427586206895,2009-01,AT01L,16.7666,47.7666
2.877942857142857,2009-02,AT01L,16.7666,47.7666
3.973305263157894,2009-03,AT01L,16.7666,47.7666
7.397010989010988,2009-04,AT01L,16.7666,47.7666
7.324490322580644,2009-05,AT01L,16.7666,47.7666
5.198880000000001,2009-06,AT01L,16.7666,47.7666
4.74624,2009-07,AT01L,16.7666,47.7666
5.566296774193547,2009-08,AT01L,16.7666,47.7666
4.963371428571428,2009-09,AT01L,16.7666,47.7666
4.436593548387095,2009-10,AT01L,16.7666,47.7666
6.16568275862069,2009-11,AT01L,16.7666,47.7666
3.0888000000000004,2009-12,AT01L,16.7666,47.7666
2.490144,2010-01,AT01L,16.7666,47.7666
2.4228,2010-02,AT01L,16.7666,47.7666
4.655380645161291,2010-03,AT01L,16.7666,47.7666
6.0120000000000005,2010-04,AT01L,16.7666,47.7666
4.926658064516127,2010-05,AT01L,16.7666,47.7666
4.868639999999999,2010-06,AT01L,16.7666,47.7666
4.8654,2010-07,AT01L,16.7666,47.7666
5.169135483870966,2010-08,AT01L,16.7666,47.7666
3.363144827586206,2010-09,AT01L,16.7666,47.7666
4.050116129032259,2010-10,AT01L,16.7666,47.7666
4.57872,2010-11,AT01L,16.7666,47.7666
2.352,2010-12,AT01L,16.7666,47.7666
2.0591999999999997,2011-01,AT01L,16.7666,47.7666
4.3056,2016-01,BE01L,2.65854,51.1209
3.7439999999999998,2016-02,BE01L,2.65854,51.1209
7.3728,2016-03,BE01L,2.65854,51.1209
10.094399999999998,2016-04,BE01L,2.65854,51.1209
5.76,2016-05,BE01L,2.65854,51.1209
